;;;;;;;
;;;;;;;
TRÁFICO EN AUTOPISTAS ESTATALES DE PEAJE;;;;;;;
;;;;;;;
ALICANTE-CARTAGENA;;;;;;;
;;;;;;;
;;;;;;;
Feb;76,8;14.315;-4,7;1.813;-1,1;;
Ene;76,8;13.120;-2,1;1.584;-3,9;;
2009 Dic;76,8;14.057;-3,0;1.650;1,0;;
Nov;76,8;15.091;-2,5;1.726;-6,4;;
Oct;76,8;15.317;-4,8;1.665;-9,1;;
Sep;76,8;16.342;-8,3;1.624;-14,8;;
Ago;76,8;23.001;-6,3;1.721;-10,6;;
Jul;76,8;22.564;-9,8;2.280;-7,1;;
Jun;76,8;18.033;-3,1;2.032;-1,4;;
May;76,8;18.096;-12,1;2.133;-17,5;;
Abr;76,8;16.808;-12,1;1.947;-19,6;;
Mar;76,8;15.070;-12,8;1.739;-9,1;;
Feb;76,8;15.021;-15,7;1.833;-21,7;;
Ene;76,8;13.405;-18,6;1.649;-25,0;;
2008 Dic;76,8;14.486;-11,9;1.634;-10,6;;
Nov;76,8;15.484;-12,3;1.844;-19,2;;
Oct;76,8;16.087;-12,3;1.832;-10,9;;
Sep;76,8;17.821;-8,4;1.905;-21,7;;
Ago;76,8;24.552;-8,2;1.924;-12,0;;
Jul;76,8;25.029;-11,1;2.453;-25,8;;
Jun;76,8;18.619;-12,6;2.060;-28,1;;
May;76,8;20.580;-11,9;2.585;-18,6;;
Abr;76,8;19.113;-11,5;2.423;-18,4;;
Mar;76,8;17.275;-3,8;1.914;-8,6;;
Feb;76,8;17.824;1,0;2.342;6,2;;
Ene;76,8;16.466;3,3;2.198;-3,1;;
2007 Dic;76,8;16.436;0,6;1.827;-9,3;;
Nov;76,8;17.661;-7,9;2.283;5,6;;
Oct;76,8;18.346;-0,6;2.057;-6,2;;
Sep;76,8;19.460;1,6;2.434;13,1;;
Ago;76,8;26.752;5,6;2.187;3,1;;
Jul;76,8;28.147;3,2;3.304;17,5;;
Jun;76,8;21.295;3,7;2.865;12,3;;
May;76,8;23.370;6,9;3.174;12,9;;
Abr;76,8;21.592;4,2;2.969;8,8;;
Mar;76,8;17.950;7,5;2.095;-11,5;;
Feb;76,8;17.647;5,8;2.205;-4,4;;
Ene;76,8;15.942;2,8;2.269;9,2;;
2006 Dic;76,8;16.336;4,4;2.014;-0,1;;
Nov;76,8;19.180;16,4;2.162;0,0;;
