;;;;;;;
;;;;;;;
TRÁFICO EN AUTOPISTAS ESTATALES DE PEAJE;;;;;;;
;;;;;;;
MADRID-TOLEDO;;;;;;;
;;;;;;;
;;;;;;;
2008 Dic;58,8;2.701;1,9;71;-9,0;;
Nov;58,8;2.809;-2,4;84;-16,0;;
Oct;58,8;2.875;-5,4;88;-22,8;;
Sep;58,8;2.714;1,3;90;-12,6;;
Ago;58,8;2.043;6,8;69;-15,9;;
Jul;58,8;2.863;4,4;102;-5,6;;
Jun;58,8;3.054;10,1;106;1,9;;
May;58,8;2.945;-1,8;86;-23,2;;
Abr;58,8;3.119;-3,2;103;-8,8;;
Mar;58,8;2.991;0,2;93;-25,0;;
Feb;58,8;3.120;13,1;103;2,0;;
Ene;58,8;2.838;18,5;95;17,3;;
2007 Dic;58,8;2.650;52,2;78;200,0;;
Nov;58,8;2.877; ;100; ;;
Oct;58,8;3.039; ;114; ;;
Sep;58,8;2.680; ;103; ;;
Ago;58,8;1.913; ;82; ;;
Jul;58,8;2.743; ;108; ;;
Jun;58,8;2.773; ;104; ;;
May;58,8;2.998; ;112; ;;
Abr;58,8;3.223; ;113; ;;
Mar;58,8;2.984; ;124; ;;
Feb;58,8;2.759; ;101; ;;
Ene;58,8;2.395; ;81; ;;
2006 Dic;58,8;1.741; ;26; ;;
;;;;;;;
"""Fuente: M.Fomento""";;;;;;;
Variación respecto al mismo periodo del año anterior;;;;;;;
;;;;;;;
*;;;;;;;
;;;;;;;
